,BuildingType,PrimaryPropertyType,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,Age,prop_GFAParking,prop_Use1,prop_Use2,prop_Use3
1192,NonResidential,Small- and Mid-Sized Office,98133.0,1926049190,5,NORTHWEST,47.72004,-122.34418,1.0,2,39815,Office,62.0,2050600.75,40.22,65,0.0,0.0,0.0,0.0
1194,Nonresidential COS,Other,98133.0,1926049218,5,NORTHWEST,47.72299,-122.34293,1.0,4,25557,Residential Care Facility,,2280352.5,15.9,46,0.0,0.0,0.0,0.0
1195,Nonresidential COS,Other,98133.0,1926049286,5,NORTHWEST,47.72134,-122.34102,1.0,2,26994,Other - Services,,3076813.25,122.73,58,0.0,0.0,0.0,0.0
1196,NonResidential,Warehouse,98133.0,1926049290,5,NORTHWEST,47.72183,-122.34328,1.0,1,48112,Non-Refrigerated Warehouse,73.0,1485945.875,10.36,44,0.0,0.0,0.0,0.0
1197,NonResidential,Other,98133.0,1926049293,5,NORTHWEST,47.72065,-122.34318,1.0,1,20909,Other - Public Services,,1208029.25,32.86,7,0.0,0.0,0.0,0.0
1198,NonResidential,Small- and Mid-Sized Office,98133.0,1926049335,5,NORTHWEST,47.73387,-122.34722,1.0,2,42793,Office,27.0,1772188.5,12.35,15,0.3859977099058257,0.0,0.0,0.0
1201,NonResidential,Other,98133.0,1926049370,5,NORTHWEST,47.72644,-122.34338,1.0,2,45000,Other - Recreation,,5912066.0,176.79,9,0.0,0.0,0.0,0.0
1203,NonResidential,Retail Store,98133.0,1926049423,5,NORTHWEST,47.72337,-122.34373,1.0,1,26115,Retail Store,43.0,1689372.625,36.74,18,0.0,0.0,0.0,0.0
1205,NonResidential,Worship Facility,98105.0,1928300405,4,NORTHEAST,47.6702,-122.32066,1.0,1,26033,Worship Facility,78.0,1149140.25,45.33,67,0.0,0.0,0.0,0.0
1207,NonResidential,K-12 School,98109.0,1929300110,7,MAGNOLIA / QUEEN ANNE,47.64344,-122.3509,1.0,4,48660,K-12 School,82.0,1881516.125,61.98,9,0.0,0.0,0.0,0.0
1208,NonResidential,Senior Care Community,98109.0,1929300390,7,MAGNOLIA / QUEEN ANNE,47.6441,-122.34795,1.0,2,46539,Senior Care Community,73.0,5400049.5,180.38,46,0.0,0.0,0.0,0.0
1210,NonResidential,Residence Hall,98121.0,1977200720,7,DOWNTOWN,47.61283,-122.34392,1.0,4,29796,Residence Hall/Dormitory,47.0,2233262.0,79.58,107,0.0,0.0,0.0,0.0
1211,NonResidential,Retail Store,98121.0,1977200735,7,DOWNTOWN,47.6123,-122.34395,1.0,2,26400,Retail Store,36.0,983595.875,17.12,96,0.0,0.5909239842726082,0.2948885976408912,0.11418741808650065
1212,NonResidential,Small- and Mid-Sized Office,98121.0,1977200855,7,DOWNTOWN,47.61185,-122.3434,1.0,3,38148,Office,98.0,1262255.75,8.8,98,0.0,0.0,0.0,0.0
1214,NonResidential,Mixed Use Property,98109.0,1988201370,7,LAKE UNION,47.62231,-122.34145,1.0,2,28800,Non-Refrigerated Warehouse,,456953.0,12.77,88,0.0,0.0,0.0,0.0
1215,NonResidential,Worship Facility,98119.0,1989200520,7,MAGNOLIA / QUEEN ANNE,47.62232,-122.36101,1.0,5,31945,Worship Facility,4.0,1806468.0,12.59,61,0.0,0.0,0.0,0.0
1220,NonResidential,Small- and Mid-Sized Office,98109.0,1989200945,7,MAGNOLIA / QUEEN ANNE,47.6189,-122.35713,1.0,5,85963,Office,43.0,4480961.0,31.24,31,0.38452590067819875,0.0,0.0,0.0
1226,NonResidential,Retail Store,98101.0,1974700170,7,DOWNTOWN,47.60683,-122.33771,1.0,4,34680,Retail Store,92.0,1169948.875,26.38,116,0.0,0.0,0.0,0.0
1227,NonResidential,Worship Facility,98101.0,1975700006,7,DOWNTOWN,47.60867,-122.33265,1.0,3,75058,Worship Facility,24.0,5587347.0,247.97,48,0.45977777185643104,0.0,0.0,0.0
1230,NonResidential,Retail Store,98101.0,1975700155,7,DOWNTOWN,47.61103,-122.33549,1.0,1,36504,Retail Store,2.0,2100982.75,20.76,101,0.0,0.0,0.0,0.0
1231,NonResidential,Small- and Mid-Sized Office,98101.0,1975700195,7,DOWNTOWN,47.61091,-122.33667,1.0,6,35200,Office,8.0,2998208.25,20.9,109,0.0,0.0,0.0,0.0
1232,NonResidential,Small- and Mid-Sized Office,98101.0,1975700275,7,DOWNTOWN,47.60961,-122.33566,1.0,5,35840,Office,83.0,1538750.625,48.35,109,0.0,0.0,0.0,0.0
1233,NonResidential,Other,98101.0,1975700281,7,DOWNTOWN,47.60985,-122.33527,1.0,2,25920,Bank Branch,60.0,1333432.125,9.3,75,0.0,0.0,0.0,0.0
1234,NonResidential,Small- and Mid-Sized Office,98101.0,1975700290,7,DOWNTOWN,47.60952,-122.33558,1.0,4,30525,Office,17.0,2883139.0,73.61,88,0.0,0.0,0.0,0.0
1237,NonResidential,Other,98101.0,1978200320,7,EAST,47.61186,-122.32857,1.0,4,49243,Other/Specialty Hospital,,8476183.0,101.34,52,0.0,0.0,0.0,0.0
1244,NonResidential,Other,98104.0,1978200605,3,EAST,47.6097,-122.325,0.0,3,20411,Social/Meeting Hall,,2014475.875,71.23,104,0.0,0.0,0.0,0.0
1252,NonResidential,Medical Office,98122.0,1978201116,3,EAST,47.61065,-122.32125,1.0,2,30855,Medical Office,2.0,2946756.25,85.55,54,0.3333333333333333,0.0,0.0,0.0
1253,NonResidential,Small- and Mid-Sized Office,98122.0,1978201205,3,EAST,47.61194,-122.32177,1.0,3,73549,Office,90.0,2828950.5,107.45,106,0.0,0.0,0.0,0.0
1255,NonResidential,Other,98122.0,1978201421,3,EAST,47.60865694,-122.3205368,1.0,5,45780,Other - Education,,10834087.0,462.4,28,0.2490170380078637,0.0,0.0,0.0
1256,NonResidential,Medical Office,98114.0,1978201435,3,EAST,47.60865416,-122.3205904,0.0,3,39115,Medical Office,42.0,3735308.5,60.04,53,0.0,0.0,0.0,0.0
1257,NonResidential,Other,98101.0,1979200050,7,EAST,47.60901,-122.32994,1.0,3,38038,Other - Entertainment/Public Assembly,,1107290.625,55.61,100,0.0,0.956806910894257,0.03156828240814803,0.01162480669759505
1258,NonResidential,Worship Facility,98104.0,1979200090,7,EAST,47.60821,-122.3296,1.0,3,37796,Worship Facility,55.0,2465983.5,123.41,54,0.0,0.0,0.0,0.0
1262,Nonresidential COS,Small- and Mid-Sized Office,98107.0,1982201065,6,Ballard,47.66256,-122.36483,1.0,1,27744,Office,,5355753.0,37.34,23,0.0,0.6624855824682814,0.21842560553633217,0.11908881199538639
1263,NonResidential,Warehouse,98107.0,1982201700,6,BALLARD,47.66388,-122.36831,1.0,1,36444,Non-Refrigerated Warehouse,80.0,161311.0938,1.12,56,0.0,0.0,0.0,0.0
1264,NonResidential,Warehouse,98107.0,1982203275,6,BALLARD,47.65907,-122.36783,1.0,1,27553,Non-Refrigerated Warehouse,63.0,966677.125,31.61,66,0.0,0.0,0.0,0.0
1265,NonResidential,Distribution Center,98107.0,1982203385,6,BALLARD,47.6583,-122.36638,3.0,1,57310,Distribution Center,,1253745.5,34.87,65,0.0,0.0,0.0,0.0
1266,NonResidential,Mixed Use Property,98109.0,1983200005,7,LAKE UNION,47.62296,-122.33884,1.0,2,25920,Office,,989079.5,16.57,96,0.0,0.48755667020353044,0.3383814025272499,0.17406192726921965
1267,NonResidential,Restaurant,98109.0,1983200170,7,LAKE UNION,47.62354,-122.33808,1.0,3,40686,Restaurant,,2106073.5,73.0,97,0.0,0.0,0.0,0.0
1268,NonResidential,Retail Store,98109.0,1983200180,7,LAKE UNION,47.62399,-122.33804,1.0,2,45271,Retail Store,57.0,2553763.5,82.72,52,0.0,0.0,0.0,0.0
1269,NonResidential,Small- and Mid-Sized Office,98109.0,1983200196,7,LAKE UNION,47.62437,-122.33802,1.0,3,28380,Office,62.0,1372213.375,35.77,96,0.42917547568710357,0.0,0.0,0.0
1270,NonResidential,Large Office,98109.0,1983200290,7,LAKE UNION,47.62296,-122.3362,1.0,5,508160,Office,77.0,28053172.0,487.53,7,0.0,0.6536990427872134,0.32282447135297965,0.02347648585980697
1271,NonResidential,Small- and Mid-Sized Office,98109.0,1983200350,7,LAKE UNION,47.62353,-122.33622,1.0,3,26176,Office,95.0,966907.375,32.09,90,0.0,0.0,0.0,0.0
1272,NonResidential,Small- and Mid-Sized Office,98109.0,1984200105,3,LAKE UNION,47.62799,-122.33132,1.0,1,37740,Office,1.0,7442314.5,73.48,90,0.0,0.0,0.0,0.0
1273,Nonresidential COS,Other,98109.0,1985200003,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1.0,1,26000,Other,,5277482.5,184.09,55,0.0,0.0,0.0,0.0
1275,NonResidential,Worship Facility,98109.0,1985200090,7,MAGNOLIA / QUEEN ANNE,47.61876,-122.3534,1.0,3,23241,Worship Facility,66.0,739210.5,20.64,7,0.0,0.0,0.0,0.0
1276,NonResidential,Other,98109.0,1985200140,7,MAGNOLIA / QUEEN ANNE,47.61974,-122.3511,1.0,1,155795,Other,,17673018.0,255.83,54,0.0,0.0,0.0,0.0
1277,Nonresidential COS,Other,98109.0,1985200245,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1.0,1,21018,Other,,1761137.5,24.62,14,0.0,0.0,0.0,0.0
1278,Nonresidential COS,Other,98109.0,1985200305,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1.0,1,30533,Museum,,5903015.0,192.12,18,0.0,0.0,0.0,0.0
1279,NonResidential,Other,98109.0,1985200495,7,MAGNOLIA / QUEEN ANNE,47.62049,-122.3493,1.0,2,33971,Other - Recreation,,17686444.0,523.95,55,0.0,0.0,0.0,0.0
1280,Nonresidential COS,Other,98109.0,1985200550,7,MAGNOLIA / QUEEN ANNE,47.62082,-122.35251,1.0,2,40600,Other,,2485521.0,41.06,24,0.0,0.0,0.0,0.0
1281,NonResidential,Small- and Mid-Sized Office,98109.0,1986200070,7,LAKE UNION,47.62055,-122.33881,1.0,4,38038,Office,84.0,2003807.75,13.97,17,0.0,0.0,0.0,0.0
1282,NonResidential,Small- and Mid-Sized Office,98109.0,1986200245,7,LAKE UNION,47.62028,-122.33717,1.0,4,64596,Office,92.0,2524228.25,77.8,9,0.38076661093566166,0.0,0.0,0.0
1283,NonResidential,Small- and Mid-Sized Office,98109.0,1986200255,7,LAKE UNION,47.62038,-122.33759,1.0,3,41466,Office,1.0,9190442.0,234.03,88,0.14619206096561038,0.8499543861333846,0.12003649109329236,0.03000912277332309
1285,NonResidential,Large Office,98109.0,1986200275,7,LAKE UNION,47.62004,-122.33807,1.0,6,130710,Office,92.0,7429423.0,86.51,3,0.7711728253385357,0.5608344499032306,0.41387524192347774,0.02529030817329165
1286,NonResidential,Small- and Mid-Sized Office,98109.0,1986200295,7,LAKE UNION,47.62054,-122.33807,1.0,4,35780,Office,77.0,1912760.75,13.33,90,0.0,0.6243991056456121,0.2295695919508105,0.14603130240357742
1288,NonResidential,Mixed Use Property,98109.0,1988200090,7,MAGNOLIA / QUEEN ANNE,47.6223,-122.35653,1.0,4,25132,Office,41.0,564754.1875,3.94,52,0.290784657010982,0.44398545935228023,0.4406256884776382,0.11538885217008152
1291,Nonresidential COS,Other,98109.0,1988200250,7,DOWNTOWN,47.60192,-122.33282,1.0,1,49680,Other,,2844685.0,119.34,50,0.0,0.0,0.0,0.0
1292,Nonresidential COS,Other,98109.0,1988200440,7,DOWNTOWN,47.60219,-122.3313,1.0,1,36314,Other,,1832808.75,44.33,54,0.0,0.0,0.0,0.0
1293,NonResidential,Other,98101.0,1975700560,7,DOWNTOWN,47.60849,-122.33924,1.0,2,25920,Other - Entertainment/Public Assembly,,1257774.625,8.77,100,0.0,0.5871777141163687,0.21382001382989232,0.19900227205373902
1294,NonResidential,Small- and Mid-Sized Office,98101.0,1975700605,7,DOWNTOWN,47.60994,-122.33997,1.0,4,47686,Office,72.0,2071670.25,77.48,97,0.0,0.0,0.0,0.0
1297,Campus,Mixed Use Property,98101.0,1976200105,7,DOWNTOWN,47.60805,-122.33978,1.0,2,49280,Retail Store,,5437110.5,98.28,116,0.0,0.4723928236468702,0.27955102411278854,0.24805615224034128
1301,Campus,Restaurant,98101.0,1976200230,7,DOWNTOWN,47.60895,-122.34052,1.0,2,25380,Restaurant,,6901554.0,218.79,104,0.0,0.6743104806934594,0.2531914893617021,0.07249802994483845
1302,NonResidential,Small- and Mid-Sized Office,98101.0,1976200300,7,DOWNTOWN,47.60836,-122.34157,1.0,6,40715,Office,,2827772.75,44.89,101,0.0,0.5132015227803021,0.3993614147120226,0.0874370625076753
1306,NonResidential,Mixed Use Property,98121.0,1977200245,7,DOWNTOWN,47.61113,-122.34556,1.0,4,82065,Parking,91.0,1717130.875,11.97,26,0.42405410345457867,0.46453109893651306,0.3557073799548824,0.17976152110860458
1308,NonResidential,Small- and Mid-Sized Office,98101.0,1977200420,7,DOWNTOWN,47.61041,-122.34214,1.0,4,36160,Office,47.0,1862176.875,12.98,106,0.0,0.0,0.0,0.0
1309,NonResidential,Mixed Use Property,98101.0,1977200425,7,DOWNTOWN,47.61014,-122.34251,1.0,1,34617,Other - Restaurant/Bar,,5136604.5,143.34,98,0.0,0.361644910078996,0.32567650848787044,0.3126785814331335
1314,NonResidential,Small- and Mid-Sized Office,98121.0,1977200605,7,DOWNTOWN,47.6123,-122.34611,1.0,5,66900,Office,100.0,1634178.25,14.13,107,0.0,0.0,0.0,0.0
1315,NonResidential,Mixed Use Property,98121.0,1977200610,7,DOWNTOWN,47.61252,-122.34565,1.0,3,29340,Office,,2160420.0,75.99,106,0.0,0.46842531869427456,0.42708717117382655,0.1044875101318989
1317,NonResidential,Other,98121.0,1977200625,7,DOWNTOWN,47.61341,-122.34597,0.0,2,22710,Food Service,,287763.5,2.01,86,0.0,0.0,0.0,0.0
1320,NonResidential,Small- and Mid-Sized Office,98102.0,2025049030,4,LAKE UNION,47.6367,-122.3285,1.0,3,50499,Office,13.0,3205182.5,22.46,16,0.2681241212697281,0.0,0.0,0.0
1321,NonResidential,Small- and Mid-Sized Office,98104.0,2025049040,4,LAKE UNION,47.63616,-122.32718,1.0,5,54465,Office,68.0,3600571.25,41.22,52,0.17635178555035344,0.0,0.0,0.0
1322,NonResidential,K-12 School,98102.0,2025049052,3,EAST,47.63239,-122.32072,1.0,2,45960,K-12 School,56.0,4167253.75,182.81,86,0.0,0.0,0.0,0.0
1326,NonResidential,Small- and Mid-Sized Office,98109.0,1991200520,7,LAKE UNION,47.61992,-122.34539,1.0,2,21128,Office,97.0,436604.0938,3.04,57,0.0,0.0,0.0,0.0
1328,NonResidential,Mixed Use Property,98109.0,1991200695,7,LAKE UNION,47.61893,-122.34473,1.0,4,274442,Hotel,,9155568.0,220.26,8,0.0,0.399256279045864,0.3872745159940385,0.2134692049600975
1329,NonResidential,Small- and Mid-Sized Office,98109.0,1991200705,7,LAKE UNION,47.61952,-122.34462,1.0,3,51552,Office,,1539066.375,10.73,3,0.0,0.0,0.0,0.0
1330,NonResidential,Hotel,98109.0,1991200765,7,LAKE UNION,47.62014,-122.34456,1.0,4,38520,Hotel,37.0,2804534.0,75.25,57,0.0,0.0,0.0,0.0
1331,NonResidential,Hotel,98109.0,1991200800,7,LAKE UNION,47.62174,-122.34417,1.0,3,29186,Hotel,95.0,867184.375,30.22,55,0.14582333995751387,0.0,0.0,0.0
1333,NonResidential,Worship Facility,98109.0,1991201375,7,LAKE UNION,47.6201,-122.34071,1.0,1,27338,Worship Facility,56.0,581289.0,4.05,56,0.0,0.0,0.0,0.0
1335,NonResidential,Other,98102.0,2025049007,3,EAST,47.64132,-122.31644,1.0,2,85750,Parking,,2045592.0,77.76,17,0.7654810495626823,0.0,0.0,0.0
1337,NonResidential,Laboratory,98119.0,1992200045,7,MAGNOLIA / QUEEN ANNE,47.6224,-122.36248,1.0,2,34416,Laboratory,,12015936.0,422.45,54,0.0,0.5670309753954306,0.3780481107205624,0.05492091388400703
1338,NonResidential,Small- and Mid-Sized Office,98119.0,1992200400,7,MAGNOLIA / QUEEN ANNE,47.61954,-122.35847,1.0,3,45864,Office,94.0,2590622.0,115.43,86,0.0,0.0,0.0,0.0
1340,NonResidential,K-12 School,98125.0,2026049022,5,NORTHWEST,47.72726,-122.32835,1.0,2,49252,K-12 School,23.0,3485865.5,104.91,17,0.0,0.0,0.0,0.0
1351,NonResidential,Small- and Mid-Sized Office,98102.0,2107700160,4,LAKE UNION,47.63245,-122.32529,1.0,3,33176,Office,89.0,1426279.5,35.96,29,0.0,0.0,0.0,0.0
1352,NonResidential,Retail Store,98102.0,2107700260,4,LAKE UNION,47.63246,-122.32658,1.0,3,25194,Retail Store,,1878742.875,55.95,23,0.14940065094863855,0.5016798880074662,0.37536164255716287,0.12295846943537098
1359,NonResidential,Worship Facility,98108.0,2124049098,2,GREATER DUWAMISH,47.55072,-122.30265,1.0,99,21948,Worship Facility,80.0,326001.1875,2.27,39,0.0,0.0,0.0,0.0
1360,NonResidential,Other,98112.0,2125049032,3,EAST,47.64033,-122.29135,1.0,3,31191,Other - Recreation,,5876439.0,167.98,89,0.0,0.0,0.0,0.0
1362,NonResidential,Other,98125.0,2126049136,5,NORTH,47.72039,-122.29729,1.0,1,37377,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,3040978.0,111.73,69,0.0,0.8790261436073123,0.09738563926876527,0.023588217123922384
1364,NonResidential,Warehouse,98108.0,2136200605,2,GREATER DUWAMISH,47.53906,-122.32031,1.0,1,29380,Non-Refrigerated Warehouse,33.0,856088.625,5.97,39,0.0,0.5707283866575902,0.23270932607215794,0.19656228727025188
1373,NonResidential,Worship Facility,98122.0,2197600015,3,EAST,47.60321889,-122.3205567,1.0,2,22688,Worship Facility,87.0,331675.0,7.07,94,0.0,0.0,0.0,0.0
1391,NonResidential,Other,98118.0,2224049003,2,SOUTHEAST,47.56028,-122.28914,1.0,2,22364,Adult Education,,1467029.75,54.44,54,0.0,0.0,0.0,0.0
1392,NonResidential,Small- and Mid-Sized Office,98118.0,2224049035,2,GREATER DUWAMISH,47.54693,-122.28718,1.0,2,41262,Office,84.0,1903455.875,13.27,34,0.0,0.0,0.0,0.0
1405,NonResidential,Small- and Mid-Sized Office,98109.0,1991200270,7,LAKE UNION,47.62038,-122.34668,1.0,2,43183,Office,,7408342.0,92.45,63,0.0,0.0,0.0,0.0
1408,NonResidential,Worship Facility,98115.0,2464400730,4,NORTH,47.68566,-122.31849,1.0,3,45680,Worship Facility,79.0,2077039.375,86.81,108,0.0,0.0,0.0,0.0
1418,NonResidential,Senior Care Community,98109.0,2468400005,7,LAKE UNION,47.61935,-122.33389,1.0,14,724148,Senior Care Community,8.0,37797084.0,913.07,10,0.0,0.0,0.0,0.0
1422,NonResidential,Worship Facility,98106.0,2492200485,1,SOUTHWEST,47.53439,-122.37699,1.0,1,23562,Worship Facility,96.0,531737.1875,3.71,59,0.0,0.0,0.0,0.0
1425,NonResidential,Small- and Mid-Sized Office,98107.0,2516000050,6,Ballard,47.65804,-122.36537,1.0,4,28844,Office,,910718.6875,6.35,17,0.0,0.0,0.0,0.0
1429,NonResidential,Warehouse,98108.0,2024049004,2,GREATER DUWAMISH,47.56067,-122.32646,1.0,1,21101,Non-Refrigerated Warehouse,,675772.875,27.97,27,0.0,0.0,0.0,0.0
1430,NonResidential,Refrigerated Warehouse,98108.0,2024049006,2,GREATER DUWAMISH,47.56067,-122.32705,1.0,2,45594,Refrigerated Warehouse,75.0,1351267.875,9.42,102,0.0,0.0,0.0,0.0
1431,NonResidential,Other,98108.0,2024049009,2,GREATER DUWAMISH,47.55013,-122.33044,1.0,1,26660,Manufacturing/Industrial Plant,,2241280.5,15.62,66,0.0,0.0,0.0,0.0
1432,NonResidential,Warehouse,98108.0,2024049035,2,GREATER DUWAMISH,47.56056,-122.32593,1.0,1,28126,Non-Refrigerated Warehouse,44.0,870625.8125,18.63,41,0.0,0.0,0.0,0.0
1433,NonResidential,Warehouse,98108.0,2024049036,2,GREATER DUWAMISH,47.54813,-122.32553,1.0,1,35000,Non-Refrigerated Warehouse,53.0,378714.4063,2.64,52,0.0,0.0,0.0,0.0
1434,NonResidential,Warehouse,98108.0,2024049059,2,GREATER DUWAMISH,47.54948,-122.32536,1.0,1,26150,Non-Refrigerated Warehouse,6.0,1208407.625,26.55,54,0.0,0.0,0.0,0.0
1435,NonResidential,Small- and Mid-Sized Office,98108.0,2024049068,2,GREATER DUWAMISH,47.54974,-122.3261,1.0,2,24000,Office,73.0,1088556.25,7.59,49,0.0,0.0,0.0,0.0
1436,NonResidential,K-12 School,98102.0,2025049007,3,EAST,47.64132,-122.31644,1.0,5,43594,K-12 School,38.0,2478045.5,73.26,48,0.0,0.0,0.0,0.0
1442,NonResidential,Distribution Center,98103.0,2293900185,4,LAKE UNION,47.65791,-122.34274,1.0,1,28080,Distribution Center,,794724.625,18.54,104,0.0,0.0,0.0,0.0
1456,NonResidential,Senior Care Community,98133.0,2426039037,5,NORTHWEST,47.72618,-122.35642,1.0,2,51298,Senior Care Community,85.0,5655578.0,203.73,62,0.0,0.0,0.0,0.0
1458,NonResidential,Worship Facility,98133.0,2426039065,5,NORTHWEST,47.72558,-122.3578,1.0,1,22047,Worship Facility,100.0,265774.9063,1.85,54,0.0,0.0,0.0,0.0
1463,NonResidential,Warehouse,98108.0,2433700068,1,GREATER DUWAMISH,47.52024,-122.32137,1.0,1,35289,Non-Refrigerated Warehouse,63.0,876425.0,23.9,9,0.0,0.0,0.0,0.0
1464,NonResidential,Warehouse,98108.0,2433700074,1,GREATER DUWAMISH,47.51899,-122.321,1.0,1,28920,Non-Refrigerated Warehouse,50.0,1750419.0,80.09,35,0.0,0.0,0.0,0.0
1465,NonResidential,Warehouse,98108.0,2433700075,1,GREATER DUWAMISH,47.5193,-122.3213,1.0,1,22176,Non-Refrigerated Warehouse,60.0,736428.625,32.77,38,0.0,0.0,0.0,0.0
1468,NonResidential,Small- and Mid-Sized Office,98125.0,2434900010,5,NORTH,47.70079,-122.32714,1.0,3,39927,Office,38.0,3568419.5,24.88,42,0.0,0.0,0.0,0.0
1469,NonResidential,Other,98115.0,2434900060,5,NORTH,47.69883,-122.32479,1.0,1,30610,Other - Recreation,,4294550.0,135.81,37,0.0,0.0,0.0,0.0
1470,NonResidential,Medical Office,98115.0,2434900090,5,NORTH,47.70007,-122.32533,1.0,2,26930,Medical Office,64.0,1002995.0,6.99,36,0.2357965094689937,0.0,0.0,0.0
1471,NonResidential,Medical Office,98115.0,2434900130,5,NORTH,47.70087,-122.32379,1.0,2,38745,Medical Office,76.0,2890379.0,49.62,48,0.0,0.0,0.0,0.0
1472,NonResidential,Self-Storage Facility,98105.0,2436200935,4,NORTHEAST,47.66353,-122.29505,1.0,2,20296,Self-Storage Facility,,855665.125,5.97,57,0.0,0.0,0.0,0.0
1473,NonResidential,Mixed Use Property,98105.0,2436201005,4,NORTHEAST,47.66246,-122.29342,1.0,2,22135,Medical Office,,1261634.5,27.41,71,0.0,0.47862145226686326,0.37394028750460745,0.1474382602285293
1474,NonResidential,Medical Office,98105.0,2436201055,4,NORTHEAST,47.66183,-122.29264,1.0,3,38378,Medical Office,86.0,1645605.125,53.73,49,0.0,0.0,0.0,0.0
1475,NonResidential,Warehouse,98105.0,2437200015,4,NORTHEAST,47.66294,-122.29521,1.0,2,33576,Non-Refrigerated Warehouse,64.0,1275231.75,49.73,36,0.0,0.0,0.0,0.0
1476,NonResidential,Supermarket / Grocery Store,98105.0,2437200030,4,NORTHEAST,47.66205,-122.29545,1.0,1,33005,Supermarket/Grocery Store,21.0,10642754.0,225.67,41,0.0,0.0,0.0,0.0
1481,NonResidential,Other,98104.0,2560350000,3,EAST,47.61074,-122.32259,1.0,1,20971,Parking,,729397.1875,5.08,35,0.0,0.554472043823196,0.24461654703437855,0.2009114091424254
1486,NonResidential,Small- and Mid-Sized Office,98199.0,2225039036,7,MAGNOLIA / QUEEN ANNE,47.63981,-122.39907,1.0,3,23910,Office,,873577.3125,15.11,89,0.0,0.0,0.0,0.0
1488,NonResidential,Worship Facility,98107.0,2767601245,6,BALLARD,47.67477,-122.38241,1.0,2,21765,Worship Facility,80.0,431390.4063,17.38,106,0.0,0.0,0.0,0.0
1494,Campus,University,98122.0,2254500880,3,EAST,47.61065,-122.31711,1.0,2,2200000,College/University,,114648520.0,3243.48,77,0.0,0.0,0.0,0.0
1496,NonResidential,Worship Facility,98122.0,2254502165,3,CENTRAL,47.6101,-122.30838,1.0,2,26560,Worship Facility,1.0,1751483.875,64.88,115,0.0,0.0,0.0,0.0
1497,NonResidential,Warehouse,98103.0,2264501050,4,LAKE UNION,47.65022,-122.34174,1.0,2,20140,Non-Refrigerated Warehouse,49.0,116486.6016,0.81,59,0.0,0.0,0.0,0.0
1508,NonResidential,Retail Store,98118.0,2724049105,2,GREATER DUWAMISH,47.53846,-122.28305,1.0,2,38845,Retail Store,82.0,6917280.0,215.56,24,0.0,0.0,0.0,0.0
1509,NonResidential,Supermarket / Grocery Store,98118.0,2724049127,2,GREATER DUWAMISH,47.53747,-122.28308,1.0,1,26092,Supermarket/Grocery Store,40.0,7619445.0,173.75,63,0.0,0.0,0.0,0.0
1512,NonResidential,Small- and Mid-Sized Office,98108.0,2738100380,2,GREATER DUWAMISH,47.55045,-122.32749,1.0,1,25500,Office,98.0,1213869.75,55.3,49,0.0,0.0,0.0,0.0
1513,NonResidential,Warehouse,98108.0,2738100500,2,GREATER DUWAMISH,47.5478,-122.32307,1.0,1,41895,Non-Refrigerated Warehouse,,1242311.5,25.09,55,0.0,0.0,0.0,0.0
1514,NonResidential,Retail Store,98108.0,2738100610,2,GREATER DUWAMISH,47.54912,-122.32184,1.0,2,56193,Retail Store,,2497942.75,46.9,58,0.0,0.0,0.0,0.0
1518,NonResidential,K-12 School,98107.0,2767900390,6,BALLARD,47.6712,-122.37568,1.0,3,35448,K-12 School,97.0,1379932.5,60.34,94,0.0,0.0,0.0,0.0
1519,NonResidential,Supermarket / Grocery Store,98107.0,2768100235,6,BALLARD,47.66986,-122.37418,1.0,1,29214,Supermarket/Grocery Store,8.0,9336239.0,208.53,50,0.0,0.0,0.0,0.0
1522,NonResidential,Supermarket / Grocery Store,98107.0,2768300240,6,BALLARD,47.66828,-122.37428,1.0,1,89103,Supermarket/Grocery Store,34.0,14029480.0,384.85,16,0.4829803710312784,0.0,0.0,0.0
1523,NonResidential,Other,98125.0,2768300955,6,BALLARD,47.66621,-122.37502,1.0,1,32000,Other - Recreation,,1331122.125,45.38,55,0.0,0.0,0.0,0.0
1524,NonResidential,Mixed Use Property,98107.0,2768301991,6,BALLARD,47.66389,-122.37307,1.0,2,31140,Other,,935580.3125,38.86,106,0.0,0.4765574823378292,0.3018625561978163,0.22157996146435452
1525,NonResidential,Warehouse,98107.0,2768301991,6,BALLARD,47.6644,-122.37246,1.0,3,41478,Non-Refrigerated Warehouse,3.0,3035962.25,78.22,41,0.0,0.0,0.0,0.0
1526,NonResidential,Warehouse,98107.0,2768302361,6,BALLARD,47.66411,-122.37185,1.0,1,39840,Non-Refrigerated Warehouse,2.0,752104.0,5.24,36,0.0,0.0,0.0,0.0
1534,Nonresidential COS,Other,98107.0,2767700235,6,BALLARD,47.66984,-122.3842,1.0,1,30576,Library,,1533245.75,38.52,12,0.5094191522762951,0.0,0.0,0.0
1537,NonResidential,Other,98107.0,2767700935,6,BALLARD,47.66894,-122.38242,1.0,2,21528,Social/Meeting Hall,,306911.0938,6.61,92,0.0,0.0,0.0,0.0
